x,y,ID
0.56923077,0.29230769,116
0.63076923,0.86153846,118
0.03076923,0.95384615,125
0.53846154,0.66153846,131
0.95384615,0.52307692,144
0.52307692,0.01538462,161
0.35384615,0.33846154,166
0.16923077,0.44615385,168
0.09230769,0.41538462,183
0.76923077,0.21538462,184
0.83076923,0.58461538,201
0.96923077,0.83076923,215
0.23076923,0.29230769,217
0.89230769,0.61538462,247
0.64615385,0.92307692,248
0.60000000,0.96923077,250
0.07692308,0.90769231,251
0.43076923,0.60000000,252
0.06153846,0.07692308,253
0.41538462,0.81538462,255
0.38461538,0.23076923,256
1.00000000,0.78461538,257
0.58461538,0.32307692,263
0.32307692,0.56923077,264
0.93846154,0.00000000,272
0.87692308,0.46153846,273
0.86153846,0.50769231,274
0.44615385,0.55384615,275
0.84615385,0.80000000,276
0.72307692,0.76923077,277
0.04615385,0.24615385,278
0.13846154,0.84615385,283
0.66153846,0.89230769,301
0.50769231,0.38461538,318
0.61538462,0.98461538,323
0.15384615,0.93846154,327
0.21538462,0.10769231,333
0.47692308,0.63076923,334
0.55384615,0.03076923,335
0.75384615,0.47692308,338
0.18461538,0.12307692,339
0.36923077,0.49230769,340
0.70769231,0.72307692,341
0.46153846,0.04615385,342
0.73846154,0.16923077,343
0.80000000,0.18461538,346
0.67692308,0.35384615,347
0.33846154,0.06153846,348
0.00000000,0.87692308,349
0.24615385,0.75384615,350
0.10769231,0.15384615,351
0.26153846,0.09230769,352
0.20000000,0.40000000,353
0.27692308,0.53846154,364
0.92307692,0.73846154,367
0.12307692,0.20000000,368
0.01538462,0.26153846,369
0.29230769,0.43076923,374
0.30769231,0.69230769,382
0.40000000,0.36923077,401
0.81538462,0.70769231,402
0.90769231,0.64615385,407
0.78461538,0.13846154,417
0.69230769,0.29230769,428
0.98461538,0.67692308,430
0.49230769,1.00000000,432
